id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video
860929046393176064,860929046393176064,1494096454000,2017-05-06,20:47:34,CEST,553096089,artisoxygen,Nicole Béland,"Longueuil, Québec",Mourning Dove in my Backyard #bird #urban #beauty #weekend #spring #nicolebelandphotography @…  https://www.instagram.com/p/BTwvEFJBKFh/ ,,['https://www.instagram.com/p/BTwvEFJBKFh/'],[],0,0,0,Montreal,"['#bird', '#urban', '#beauty', '#weekend', '#spring', '#nicolebelandphotography']",https://twitter.com/artisoxygen/status/860929046393176064,,,0
860928866558390273,860928866558390273,1494096411000,2017-05-06,20:46:51,CEST,52861536,yredemayrim,miryam edery,"Laval, Québec",#tinydancer #eltonjohn #ballerina ballet.eddy.toussaint @ Ballet Eddy Toussaint  https://www.instagram.com/p/BTwu-0yDc4B/ ,,['https://www.instagram.com/p/BTwu-0yDc4B/'],[],0,0,0,,"['#tinydancer', '#eltonjohn', '#ballerina']",https://twitter.com/YREDEMAYRIM/status/860928866558390273,,,0
860928459211714562,860928459211714562,1494096314000,2017-05-06,20:45:14,CEST,237539606,mpistachio,mary(ssa) poppins🌙,"Montréal, Québec",Stumbled upon brunch🥂 @ Caribou gourmand  https://www.instagram.com/p/BTwuyzKl4FY/ ,,['https://www.instagram.com/p/BTwuyzKl4FY/'],[],0,0,0,Montreal,[],https://twitter.com/mpistachio/status/860928459211714562,,,0
860928120790163456,860928120790163456,1494096233000,2017-05-06,20:43:53,CEST,956710999,mapouginen,MAPOU GINEN,"Montréal, Québec",Séance d'information sur la leucémie @leucan . Les amis sont attentifs. Info session about…  https://www.instagram.com/p/BTwupE0FNwn/ ,['leucan'],['https://www.instagram.com/p/BTwupE0FNwn/'],[],0,0,0,"Montreal, Canada",[],https://twitter.com/MAPOUGINEN/status/860928120790163456,,,0
860927453564461056,860927453564461056,1494096074000,2017-05-06,20:41:14,CEST,40497132,fakla,Annie Cantin,"Montréal, Québec",Merci à Slowdive pour leur générosité! Merci à toute l'équipe de Aux…  https://www.instagram.com/p/BTwuV1NgI63zvG8xiZU0uLrTO32uAWEpRfQ2dU0/ …,,['https://www.instagram.com/p/BTwuV1NgI63zvG8xiZU0uLrTO32uAWEpRfQ2dU0/'],[],0,0,0,,[],https://twitter.com/Fakla/status/860927453564461056,,,0
860927422782459905,860927422782459905,1494096067000,2017-05-06,20:41:07,CEST,14875578,tjcs63,Terry Sanderson,"Dorval, Québec","May 6th 2017. A warm 19C afternoon in Dorval. @ Dorval Island,  https://www.instagram.com/p/BTwuU6oDDlm/ ",,['https://www.instagram.com/p/BTwuU6oDDlm/'],[],0,0,0,"Dorval, Quebec, Canada",[],https://twitter.com/TJCS63/status/860927422782459905,,,0
860926591089639424,860926591089639424,1494095869000,2017-05-06,20:37:49,CEST,536645833,toyzautoart,TOYZ autoart,"Montréal, Québec",⚡️ Guess who's back and not happy about the 🌧😌 #montrealmoments  . . . . . #toyzautoart…  https://www.instagram.com/p/BTwt7VbF4Qz/ ,,['https://www.instagram.com/p/BTwt7VbF4Qz/'],[],0,0,0,MTL,"['#montrealmoments', '#toyzautoart']",https://twitter.com/toyzautoart/status/860926591089639424,,,0
860926414127742976,860926414127742976,1494095827000,2017-05-06,20:37:07,CEST,16444895,djubs,Beaulieu,"Montréal, Québec",Mononcle Johann et la famille Ti-Jomphe @ Le Pourvoyeur  https://www.instagram.com/p/BTwt3DGBRvx/ ,,['https://www.instagram.com/p/BTwt3DGBRvx/'],[],0,0,0,Montreal,[],https://twitter.com/DJUBS/status/860926414127742976,,,0
860926293583556608,860926293583556608,1494095798000,2017-05-06,20:36:38,CEST,205712327,takako_fizz,takako,"Montréal, Québec",クロワッサンフェスティバル🥐 #今日だけ$1で美味しいクロワッサンが食べれるのでいってきました。…  https://www.instagram.com/p/BTwt0ACAx1B/ ,,['https://www.instagram.com/p/BTwt0ACAx1B/'],[],0,0,0,,['#今日だけ'],https://twitter.com/takako_fizz/status/860926293583556608,,,0
860925878536200192,860925878536200192,1494095699000,2017-05-06,20:34:59,CEST,393637296,jesusismylife7,Keven Jude Anténor,"Laval, Québec",#before #after #haircut #bestbarber #barber tplive31 thx #homie God bless #pouchon @ TheGift…  https://www.instagram.com/p/BTwtn57ABJg/ ,,['https://www.instagram.com/p/BTwtn57ABJg/'],[],0,0,0,Laval,"['#before', '#after', '#haircut', '#bestbarber', '#barber', '#homie', '#pouchon']",https://twitter.com/Jesusismylife7/status/860925878536200192,,,0
860925739633397760,860925739633397760,1494095666000,2017-05-06,20:34:26,CEST,58921532,formuleets,Formule ETS,"Montréal, Québec",Voilà! @ ÉTS - École de technologie supérieure  https://www.instagram.com/p/BTwtj55jsAB/ ,,['https://www.instagram.com/p/BTwtj55jsAB/'],[],0,0,0,Montréal,[],https://twitter.com/formuleets/status/860925739633397760,,,0
860925033492951041,860925033492951041,1494095497000,2017-05-06,20:31:37,CEST,3302018566,nattypatty91,NattyPattyAesthetics,"Laval, Québec",#CBBF #WorldQualifier #Welterweight ||| Prejudging all said & done. Had an awesome lunch with…  https://www.instagram.com/p/BTwtO9oFW0i/ ,,['https://www.instagram.com/p/BTwtO9oFW0i/'],[],0,0,0,"Kawartha Lakes, Ontario","['#cbbf', '#worldqualifier', '#welterweight']",https://twitter.com/NattyPatty91/status/860925033492951041,,,0
860924855708995584,860924855708995584,1494095455000,2017-05-06,20:30:55,CEST,3382377873,scadiz747,Sharon M. Cadiz,"Dorval, Québec",Travel is a real trip! More delays with departure!!! #delta #westjet #montreal @ Aéroport…  https://www.instagram.com/p/BTwtKAMjiRW/ ,,['https://www.instagram.com/p/BTwtKAMjiRW/'],[],0,0,0,,"['#delta', '#westjet', '#montreal']",https://twitter.com/scadiz747/status/860924855708995584,,,0
860924776747069441,860924776747069441,1494095436000,2017-05-06,20:30:36,CEST,798175300072992768,j3ssy_jess,Jess Rivera,"Montréal, Québec",This beat ❤️🔥 #repost #frenchmontana #onrepeat #unforgettable #2017 #dope #goodvibes 🇺🇬 @…  https://www.instagram.com/p/BTwqD4RBTC-/ ,,['https://www.instagram.com/p/BTwqD4RBTC-/'],[],0,0,0,,"['#repost', '#frenchmontana', '#onrepeat', '#unforgettable', '#dope', '#goodvibes']",https://twitter.com/J3ssy_jess/status/860924776747069441,,,0
860924764671672321,860924764671672321,1494095433000,2017-05-06,20:30:33,CEST,2294760871,thedavidcote,David Cote,"Montréal, Québec",The real miss universe! Made with eternalink and…  https://www.instagram.com/p/BTwtHjcgBac/ ,,['https://www.instagram.com/p/BTwtHjcgBac/'],[],0,0,0,,[],https://twitter.com/TheDavidCote/status/860924764671672321,,,0
860924734783070208,860924734783070208,1494095426000,2017-05-06,20:30:26,CEST,14593399,misscrazybanana,Christina,"Montréal, Québec",Baby get your shine on ✨#digyourrootstour #fgl #flgaline #getyourshineon @ Centre Bell  https://www.instagram.com/p/BTwsvcDgMS-/ ,,['https://www.instagram.com/p/BTwsvcDgMS-/'],[],0,0,0,"Montreal, Quebec","['#digyourrootstour', '#fgl', '#flgaline', '#getyourshineon']",https://twitter.com/misscrazybanana/status/860924734783070208,,,0
860924412660400128,860924412660400128,1494095349000,2017-05-06,20:29:09,CEST,82725501,julie_morin,July,"Terrebonne, Québec",Je pense à toi @maxwta #beer #bobble @ Cité du Sport - Complexe Sportif Terrebonne  https://www.instagram.com/p/BTws9O5hg-F/ ,['maxwta'],['https://www.instagram.com/p/BTws9O5hg-F/'],[],0,0,0,,"['#beer', '#bobble']",https://twitter.com/julie_morin/status/860924412660400128,,,0
860924354665820162,860924354665820162,1494095336000,2017-05-06,20:28:56,CEST,3382377873,scadiz747,Sharon M. Cadiz,"Dorval, Québec",The Sleep Revolution by Arianna Huffington. #thriveglobal #montreal airport @ Aéroport…  https://www.instagram.com/p/BTws7o0DeEd/ ,,['https://www.instagram.com/p/BTws7o0DeEd/'],[],0,1,1,,"['#thriveglobal', '#montreal']",https://twitter.com/scadiz747/status/860924354665820162,,,0
860923608612339712,860923608612339712,1494095158000,2017-05-06,20:25:58,CEST,1114697366,punketo194,Antonio Gonzalez,"Longueuil, Québec",Mi numero UNO ... TQM raton ... #estilacho #creciendo #fotos #nikon…  https://www.instagram.com/p/BTwslaHDt8jbOdX6Szi3eE0NJn61nULfdcLQEI0/ …,,['https://www.instagram.com/p/BTwslaHDt8jbOdX6Szi3eE0NJn61nULfdcLQEI0/'],[],0,0,0,Venezuela / CABIMAS,"['#estilacho', '#creciendo', '#fotos', '#nikon']",https://twitter.com/Punketo194/status/860923608612339712,,,0
860923413166039040,860923413166039040,1494095111000,2017-05-06,20:25:11,CEST,43962042,msotod,Mauricio Soto Duran,"Montréal, Québec","Esto ya tiene más cara de primavera #printemps @ Montreal, Quebec  https://www.instagram.com/p/BTwsgMVBzY1fLpp8QQ4dahwVJcHn7_G5Loa0S00/ …",,['https://www.instagram.com/p/BTwsgMVBzY1fLpp8QQ4dahwVJcHn7_G5Loa0S00/'],[],0,0,0,,['#printemps'],https://twitter.com/msotod/status/860923413166039040,,,0
860923330659926016,860923330659926016,1494095091000,2017-05-06,20:24:51,CEST,223621930,anniebananie23,Annie ♥,"Montréal, Québec",Cause anything goes on a Friday night 🌾💙 BEST concert EVER 🤙🏻 #FloorSeats #fgl #DigYourRoots @…  https://www.instagram.com/p/BTwoK3UhCZJ/ ,,['https://www.instagram.com/p/BTwoK3UhCZJ/'],[],0,0,0,"Montréal, Québec","['#floorseats', '#fgl', '#digyourroots']",https://twitter.com/AnnieBananie23/status/860923330659926016,,,0
860922933169893376,860922933169893376,1494094997000,2017-05-06,20:23:17,CEST,762432378,vanessa_icietla,Vanessa: Ici et là,"Montréal, Québec",Deux talons tournés @ LA SOCIÉTÉ TEXTILE  https://www.instagram.com/p/BTwsSMYhtjuXi7LCl4blSGAULNfMnAbNP6hDJ80/ …,,['https://www.instagram.com/p/BTwsSMYhtjuXi7LCl4blSGAULNfMnAbNP6hDJ80/'],[],0,0,0,"Montréal, Canada",[],https://twitter.com/vanessa_icietla/status/860922933169893376,,,0
860922462091051008,860922462091051008,1494094884000,2017-05-06,20:21:24,CEST,16345555,_dxiv,Salim 🦙,"Montréal, Québec",instagram user instanothingspecial is the fucking luckiest guy in all the land #SalimGetsMaryed…  https://www.instagram.com/p/BTwsEPOFTON/ ,,['https://www.instagram.com/p/BTwsEPOFTON/'],[],0,0,0,Montreal,['#salimgetsmaryed'],https://twitter.com/_dxiv/status/860922462091051008,,,0
860922283925413889,860922283925413889,1494094842000,2017-05-06,20:20:42,CEST,222300126,alterheros,AlterHéros,"Montréal, Québec",Live from #jeunesse375mtl !   #jeunesse #youth #Montreal #Quebec #mtl #mtlmoments #LGBT #LGBTQ…  https://www.instagram.com/p/BTwr_WcjhFa/ ,,['https://www.instagram.com/p/BTwr_WcjhFa/'],[],0,1,3,"Québec, Canada","['#jeunesse375mtl', '#jeunesse', '#youth', '#montreal', '#quebec', '#mtl', '#mtlmoments', '#lgbt', '#lgbtq']",https://twitter.com/alterheros/status/860922283925413889,,,0
860921987702575104,860921987702575104,1494094771000,2017-05-06,20:19:31,CEST,162761661,amyyiable,Amy H,"Montréal, Québec",Friday girl's night out at Omma with some awesome bibimbap 😋 #foodie #mtleats #foodie…  https://www.instagram.com/p/BTwr2q4Bthy/ ,,['https://www.instagram.com/p/BTwr2q4Bthy/'],[],0,0,0,Canada,"['#foodie', '#mtleats', '#foodie']",https://twitter.com/amyyiable/status/860921987702575104,,,0
860921705652420608,860921705652420608,1494094704000,2017-05-06,20:18:24,CEST,58921532,formuleets,Formule ETS,"Montréal, Québec",Prêt ? - Ready ? @ ÉTS - École de technologie supérieure  https://www.instagram.com/p/BTwruZlDC7U/ ,,['https://www.instagram.com/p/BTwruZlDC7U/'],[],0,0,0,Montréal,[],https://twitter.com/formuleets/status/860921705652420608,,,0
860921346422968321,860921346422968321,1494094618000,2017-05-06,20:16:58,CEST,987901554,killerkarpediem,Midas Karpediem,"Montréal, Québec",Drinking a Ale Amérindienne - IPA au Thé du Labrador by Microbrasserie Le Naufrageur @ Marché Atwater —  http://untp.beer/s/c448971335 ,,['http://untp.beer/s/c448971335'],[],0,0,0,"Montreal, QC",[],https://twitter.com/killerkarpediem/status/860921346422968321,,,0
860921251459682304,860921251459682304,1494094596000,2017-05-06,20:16:36,CEST,191319825,jefeiv,jefecito,"Montréal, Québec","Popped my Mado 🍒 last night! And had a fabulous time, even meeting these two queens afterward! 👑…  https://www.instagram.com/p/BTwrhOGjeVL/ ",,['https://www.instagram.com/p/BTwrhOGjeVL/'],[],0,0,0,,[],https://twitter.com/JefeIV/status/860921251459682304,,,0
860920747291574272,860920747291574272,1494094475000,2017-05-06,20:14:35,CEST,67591096,cookiephoto,Cookie Photo,"Vaudreuil-Dorion, Québec",Tout est possible! Nothing can stop us!@StudioKatKenned #westisland #photography #beautiful…  https://www.instagram.com/p/BTwrSpmh3dI/ ,,['https://www.instagram.com/p/BTwrSpmh3dI/'],[],1,1,1,Montreal / Pointe-Claire,"['#westisland', '#photography', '#beautiful']",https://twitter.com/cookiephoto/status/860920747291574272,,,0
860920609857052673,860920609857052673,1494094443000,2017-05-06,20:14:03,CEST,169366807,myleneblouin,Mylène Blouin,"Montréal, Québec",Vous avez vu ça!!??? ☀️☀️☀️☀️ @ Z  Biztro  https://www.instagram.com/p/BTwrOg4g-p101qdsnu86MCOpQpekshLEpg8JPo0/ …,,['https://www.instagram.com/p/BTwrOg4g-p101qdsnu86MCOpQpekshLEpg8JPo0/'],[],1,0,3,"Sherbrooke, Québec",[],https://twitter.com/MyleneBlouin/status/860920609857052673,,,0
860920568169811968,860920568169811968,1494094433000,2017-05-06,20:13:53,CEST,130019077,rayhiltz,Ray Hiltz,"Montréal, Québec","Never thought I'd say this, but kind  of prefer the blue balls. #aireslibres #mtlgayvillage @…  http://ln.is/www.instagram.com/p/MzhJj …",,['http://ln.is/www.instagram.com/p/MzhJj'],[],0,0,0,Montréal,"['#aireslibres', '#mtlgayvillage']",https://twitter.com/RayHiltz/status/860920568169811968,,,0
860919699982475265,860919699982475265,1494094226000,2017-05-06,20:10:26,CEST,778340378,jpkthx,Jonathan Peters,"Montréal, Québec","I'm at Schwartz's Montreal Hebrew Delicatessen - @schwartzsdeli in Montréal, QC  https://www.swarmapp.com/c/63I1IcHxYYP ",['schwartzsdeli'],['https://www.swarmapp.com/c/63I1IcHxYYP'],[],0,0,0,"New York, NY",[],https://twitter.com/JPkthx/status/860919699982475265,,,0
860919608701841408,860919608701841408,1494094204000,2017-05-06,20:10:04,CEST,919504680,imelartiste,iMel Artiste,"Sainte-Thérèse, Québec","Un matcha, un brin de soleil et de la bonne compagnie fait mon samedi après midi.  #cafe…  https://www.instagram.com/p/BTwqxV4ljlf/ ",,['https://www.instagram.com/p/BTwqxV4ljlf/'],[],0,0,0,"Laval, Québec",['#cafe'],https://twitter.com/imelartiste/status/860919608701841408,,,0
860919578741886977,860919578741886977,1494094197000,2017-05-06,20:09:57,CEST,987901554,killerkarpediem,Midas Karpediem,"Montréal, Québec",Drinking a La Belle Empoisonneuse by @BrasseursDT_eng @ Marché Atwater —  http://untp.beer/s/c448965136 ,['brasseursdt_eng'],['http://untp.beer/s/c448965136'],[],0,0,0,"Montreal, QC",[],https://twitter.com/killerkarpediem/status/860919578741886977,,,0
860919490330206209,860919490330206209,1494094176000,2017-05-06,20:09:36,CEST,18050651,larochejoncas,Laroche/Joncas,"Montréal, Québec",#sophielatouche Tiré de 'Geist:La présence représentée' commisarié par #christianmessier…  https://www.instagram.com/p/BTwQQm1DJgU/ ,,['https://www.instagram.com/p/BTwQQm1DJgU/'],[],0,0,0,"Montréal,Québec","['#sophielatouche', '#christianmessier']",https://twitter.com/LarocheJoncas/status/860919490330206209,,,0
860918940712804353,860918940712804353,1494094045000,2017-05-06,20:07:25,CEST,1646334073,ahousefather,Anthony Housefather,"Montréal, Québec",With @PierreArcand walking to raise money for the TMR volunteers centre. A great organization in #mountroyal pic.twitter.com/z4rFom0DMH,['pierrearcand'],[],['https://pbs.twimg.com/media/C_KZNrwXkAEfjVd.jpg'],0,0,1,,['#mountroyal'],https://twitter.com/AHousefather/status/860918940712804353,,,0
860918875822723072,860918875822723072,1494094029000,2017-05-06,20:07:09,CEST,987901554,killerkarpediem,Midas Karpediem,"Montréal, Québec",Drinking a La Grande Rivière by @BrasseursDT_eng @ Marché Atwater —  http://untp.beer/s/c448962931 ,['brasseursdt_eng'],['http://untp.beer/s/c448962931'],[],0,0,0,"Montreal, QC",[],https://twitter.com/killerkarpediem/status/860918875822723072,,,0
860918858567352320,860918858567352320,1494094025000,2017-05-06,20:07:05,CEST,34316915,nbbustos,NBB,"Montréal, Québec",#PorFin #Enfin #Finally being able to throw a 30cm piece !!!! / ça aura pris 3 ans mais je viens…  https://www.instagram.com/p/BTwqbkYgwB3/ ,,['https://www.instagram.com/p/BTwqbkYgwB3/'],[],0,0,0,"Montréal, Canada","['#porfin', '#enfin', '#finally']",https://twitter.com/NBBustos/status/860918858567352320,,,0
860918474629152769,860918474629152769,1494093934000,2017-05-06,20:05:34,CEST,43360771,nimatattoo,Nima Jolan,"Montréal, Québec",Covered. @ IMAGO TATTOO MONTREAL  https://www.instagram.com/p/BTwqQR1Fd_K/ ,,['https://www.instagram.com/p/BTwqQR1Fd_K/'],[],0,0,0,"Montréal QC, Canada",[],https://twitter.com/nimatattoo/status/860918474629152769,,,0
860917723106344960,860917723106344960,1494093754000,2017-05-06,20:02:34,CEST,987901554,killerkarpediem,Midas Karpediem,"Montréal, Québec",Drinking a Noire à l'avoine by Microbrasserie La Chouape @ Marché Atwater —  http://untp.beer/s/c448958950 ,,['http://untp.beer/s/c448958950'],[],0,0,0,"Montreal, QC",[],https://twitter.com/killerkarpediem/status/860917723106344960,,,0
860917070141300738,860917070141300738,1494093599000,2017-05-06,19:59:59,CEST,36561448,humbertors,Humberto R  Souza,"Montréal, Québec","cut (@ Frank & Oak - @frankandoak in Montréal, QC)  https://www.swarmapp.com/c/l59Ym2wiKbB ",['frankandoak'],['https://www.swarmapp.com/c/l59Ym2wiKbB'],[],0,0,0,,[],https://twitter.com/humbertors/status/860917070141300738,,,0
860916634877341696,860916634877341696,1494093495000,2017-05-06,19:58:15,CEST,253327432,pglycoprotein,Nancy Sugar,"Montréal, Québec",Breakfast with babe again but this time in Montreal 👌⭐️💯💛 @ Eggspectation Vieux Montreal  https://www.instagram.com/p/BTwpauKFXK9/ ,,['https://www.instagram.com/p/BTwpauKFXK9/'],[],0,0,1,,[],https://twitter.com/pglycoprotein/status/860916634877341696,,,0
860915866875166720,860915866875166720,1494093312000,2017-05-06,19:55:12,CEST,987901554,killerkarpediem,Midas Karpediem,"Montréal, Québec",Drinking a Gallica Blonde by MonsRegius bires artisanales @ Marché Atwater —  http://untp.beer/s/c448952764 ,,['http://untp.beer/s/c448952764'],[],0,0,0,"Montreal, QC",[],https://twitter.com/killerkarpediem/status/860915866875166720,,,0
860915828522463233,860915828522463233,1494093303000,2017-05-06,19:55:03,CEST,702290904460169216,object82,object82,"Montréal, Québec",e272dc1100p6BD4B,,[],[],0,0,0,,[],https://twitter.com/object82/status/860915828522463233,,,0
860915437487497216,860915437487497216,1494093209000,2017-05-06,19:53:29,CEST,373074454,regimentpsem,Regiment.Psem,"Montréal, Québec",Now that's greatness...I like putting up footages of myself however I #LOVE putting up footages…  https://www.instagram.com/p/BTwo33Rlzjl/ ,,['https://www.instagram.com/p/BTwo33Rlzjl/'],[],0,0,0,Canada,['#love'],https://twitter.com/RegimentPsem/status/860915437487497216,,,0
860915398744698880,860915398744698880,1494093200000,2017-05-06,19:53:20,CEST,264876372,markrobles85,ⓂARK   •   R⭕BLES,"Montréal, Québec","I'm at L'Avenue in Montréal, QC  https://www.swarmapp.com/c/5asSJUfrnJs ",,['https://www.swarmapp.com/c/5asSJUfrnJs'],[],0,0,0,,[],https://twitter.com/markrobles85/status/860915398744698880,,,0
860915360043864066,860915360043864066,1494093191000,2017-05-06,19:53:11,CEST,956710999,mapouginen,MAPOU GINEN,"Montréal, Québec",Atelier de percussion pour enfants.  Kids' drums workshop  #konbit2017 #konbitavecleucan…  https://www.instagram.com/p/BTwo1kKl0bo/ ,,['https://www.instagram.com/p/BTwo1kKl0bo/'],[],0,0,0,"Montreal, Canada","['#konbit2017', '#konbitavecleucan']",https://twitter.com/MAPOUGINEN/status/860915360043864066,,,0
860915010146410496,860915010146410496,1494093108000,2017-05-06,19:51:48,CEST,3070886535,montreal_laf,Montreal Lost&Found,"Montréal, Québec",#MontrealPerduTrouvé i stole ur shoe (2 chow): you had a shoe hanging out of your bag and were in front of me in…  http://montreal.craigslist.ca/laf/6119835932.html …,,['http://montreal.craigslist.ca/laf/6119835932.html'],[],0,0,0,"Montreal, Canada",['#montrealperdutrouvé'],https://twitter.com/Montreal_LAF/status/860915010146410496,,,0
860915008783302656,860915008783302656,1494093107000,2017-05-06,19:51:47,CEST,3070886535,montreal_laf,Montreal Lost&Found,"Montréal, Québec",#MontrealPerduTrouvé lost keys (st laurent/mont royal): lost blue keys w/ lanyard saturday night (may 5)  http://montreal.craigslist.ca/laf/6119789612.html …,,['http://montreal.craigslist.ca/laf/6119789612.html'],[],0,0,0,"Montreal, Canada",['#montrealperdutrouvé'],https://twitter.com/Montreal_LAF/status/860915008783302656,,,0
860914768655384576,860914768655384576,1494093050000,2017-05-06,19:50:50,CEST,213808154,jordandwhalen,Jordan Whalen,"Montréal, Québec",Doing a bit more site seeing today! #Montreal @ W Montreal  https://www.instagram.com/p/BTwokT0FjIZ/ ,,['https://www.instagram.com/p/BTwokT0FjIZ/'],[],0,0,0,"Holland, Michigan",['#montreal'],https://twitter.com/JordanDWhalen/status/860914768655384576,,,0
860914299526447104,860914299526447104,1494092938000,2017-05-06,19:48:58,CEST,987901554,killerkarpediem,Midas Karpediem,"Montréal, Québec",Drinking a GinAle by Amiral @ Marché Atwater —  http://untp.beer/s/c448948020 ,,['http://untp.beer/s/c448948020'],[],0,0,0,"Montreal, QC",[],https://twitter.com/killerkarpediem/status/860914299526447104,,,0
860914279968538624,860914279968538624,1494092934000,2017-05-06,19:48:54,CEST,34387659,moogaudio,Moog Audio,"Montréal, Québec",Montreal Stompbox Exhibit | fairfieldcircuitry @ Moog Audio  https://www.instagram.com/p/BTwoWStgsHE/ ,,['https://www.instagram.com/p/BTwoWStgsHE/'],[],0,0,0,"Montreal, Toronto",[],https://twitter.com/moogaudio/status/860914279968538624,,,0
860914209277841408,860914209277841408,1494092917000,2017-05-06,19:48:37,CEST,66154536,tom_morton,Tom Morton,"Westmount, Québec",Let's Get Small. #chasingbeauty #itstommorton #aftertherain #flowergram #tulips #shutterbug @…  https://www.instagram.com/p/BTwoUYGji66/ ,,['https://www.instagram.com/p/BTwoUYGji66/'],[],0,0,0,"Paris, France","['#chasingbeauty', '#itstommorton', '#aftertherain', '#flowergram', '#tulips', '#shutterbug']",https://twitter.com/Tom_Morton/status/860914209277841408,,,0
860913527300771841,860913527300771841,1494092754000,2017-05-06,19:45:54,CEST,2752800019,1642mtl,1642.ca,"Montréal, Québec",Dégustation au lebierologue aujourd'hui. Venez découvrir le goût raffiné de nos sodas locaux.…  https://www.instagram.com/p/BTwoAQWlHiL/ ,,['https://www.instagram.com/p/BTwoAQWlHiL/'],[],0,0,0,Montreal,[],https://twitter.com/1642mtl/status/860913527300771841,,,0
860913398523072513,860913398523072513,1494092723000,2017-05-06,19:45:23,CEST,18481859,brentoliver,Brent Oliver,"Montréal, Québec",Sorry. Had to. @ Main Deli Steak House  https://www.instagram.com/p/BTwn8sQjYC7/ ,,['https://www.instagram.com/p/BTwn8sQjYC7/'],[],0,0,1,Treaty 6,[],https://twitter.com/brentoliver/status/860913398523072513,,,0
860913338338902016,860913338338902016,1494092709000,2017-05-06,19:45:09,CEST,987901554,killerkarpediem,Midas Karpediem,"Montréal, Québec",Drinking a Messidor by Brasserie Gnrale @ Marché Atwater —  http://untp.beer/s/c448945010 ,,['http://untp.beer/s/c448945010'],[],0,0,0,"Montreal, QC",[],https://twitter.com/killerkarpediem/status/860913338338902016,,,0
860912378065690628,860912378065690628,1494092480000,2017-05-06,19:41:20,CEST,34387659,moogaudio,Moog Audio,"Montréal, Québec",#Repost @chaseblissaudio with @repostapp ・・・ Staying caffeinated with Guillaume from…  https://www.instagram.com/p/BTwnfEPAycJ/ ,"['chaseblissaudio', 'repostapp']",['https://www.instagram.com/p/BTwnfEPAycJ/'],[],0,0,0,"Montreal, Toronto",['#repost'],https://twitter.com/moogaudio/status/860912378065690628,,,0
860911745124225024,860911745124225024,1494092329000,2017-05-06,19:38:49,CEST,802587,rockstartoday,Rock Star Today Podcast,"Montréal, Québec",Supporting free comic book day #crossovercomics I made him laugh as I was leaving and said: Say…  https://www.instagram.com/p/BTwnMgeFIiv/ ,,['https://www.instagram.com/p/BTwnMgeFIiv/'],[],0,0,0,Montreal,['#crossovercomics'],https://twitter.com/rockstartoday/status/860911745124225024,,,0
860911722806206464,860911722806206464,1494092324000,2017-05-06,19:38:44,CEST,91918804,dinnydesire,Dinny Desire,"Montréal, Québec",Quand tu n'as pas d'Aloes en main....😔. #afterbrunch #herbalife…  https://www.instagram.com/p/BTwnL-bBv1xje-_I3v12EyVD_DCF48WwqTmDB80/ …,,['https://www.instagram.com/p/BTwnL-bBv1xje-_I3v12EyVD_DCF48WwqTmDB80/'],[],0,0,0,Montreal,"['#afterbrunch', '#herbalife']",https://twitter.com/DinnyDesire/status/860911722806206464,,,0
860911418752872448,860911418752872448,1494092251000,2017-05-06,19:37:31,CEST,134463100,pj_engel,Paul J Engel,"Montréal, Québec",Splendid - Drinking a Kilogramme by Pub Brewskey @ Pub BreWskey  —  http://untp.beer/s/c448938830 ,,['http://untp.beer/s/c448938830'],[],0,0,0,Upstate NY,[],https://twitter.com/pj_engel/status/860911418752872448,,,0
860911411635126277,860911411635126277,1494092250000,2017-05-06,19:37:30,CEST,398410732,dihurricane,RCG Media Vision,"Westmount, Québec",Sometimes the spaces I manage to fit myself in just makes me laugh lol...i rarely back down from…  https://www.instagram.com/p/BTwnCkWFArE/ ,,['https://www.instagram.com/p/BTwnCkWFArE/'],[],0,0,0,Montreal Canada,[],https://twitter.com/DiHurricane/status/860911411635126277,,,0
860910610812456961,860910610812456961,1494092059000,2017-05-06,19:34:19,CEST,956345869,osmoze_art,alexandre osmoze brakha,"Montréal, Québec",A roté !! #france #election2017 #fucklefn #allezciao #bimdanslapoubelle #vivementleslegislatives…  https://www.instagram.com/p/BTwmrVQlPR_/ ,,['https://www.instagram.com/p/BTwmrVQlPR_/'],[],0,0,0,,"['#france', '#election2017', '#fucklefn', '#allezciao', '#bimdanslapoubelle', '#vivementleslegislatives']",https://twitter.com/osmoze_art/status/860910610812456961,,,0
860910598128889856,860910598128889856,1494092056000,2017-05-06,19:34:16,CEST,933441894,annamcwillard,Anna Willard Grenier,"Montréal, Québec",Power pose with his power animal. Spending our one-year anniversary exploring #montreal. Love…  https://www.instagram.com/p/BTwmq_4FzPY/ ,,['https://www.instagram.com/p/BTwmq_4FzPY/'],[],0,0,1,"Lowell, MA",['#montreal'],https://twitter.com/AnnaMcWillard/status/860910598128889856,,,0
860910435608010752,860910435608010752,1494092017000,2017-05-06,19:33:37,CEST,987901554,killerkarpediem,Midas Karpediem,"Montréal, Québec",Drinking a Boldwin - Pale Ale (Blonde) by @bnewdeal @ Marché Atwater —  http://untp.beer/s/c448935727 ,['bnewdeal'],['http://untp.beer/s/c448935727'],[],0,0,0,"Montreal, QC",[],https://twitter.com/killerkarpediem/status/860910435608010752,,,0
